,tokens,full_name,dof,year,month,date,hour,sentiment,text
1011,"['hmm', 'will', 'morrison', 'now', 'pull', 'the', 'bill', 'his', 'bigot', 'cheer', 'squad', 'have', 'walked', 'away', 'because', 'they', 'can', 'get', 'what', 'they', 'want', 'this', 'bill', 'has', 'friends']","Melbourne, Victoria",3,2022,2,10,0,0.0625,Hmm will Morrison now pull the Bill? His bigot cheer squad have walked away because they can’t get what they want. This Bill has no friends. #ReligiousDiscriminationBill #auspol https://t.co/rvGiAZvb0j
1012,"['amazing', 'congratulations', 'levi']","Melbourne, Victoria",3,2022,2,10,0,0.8571428571428571,"@levijwest @DebraSm47212442 @Ramon_Spaaij Amazing, congratulations Levi!"
1013,"['grace', 'needs', 'your', 'help', 'let', 'get', 'her', 'over', 'the', 'fly', 'the', 'flag', 'for', 'aus']","Canberra, Australian Capital Territory",3,2022,2,10,0,0.14285714285714285,Grace needs YOUR help!! Let's get her over to the UK to fly the flag for Aus! https://t.co/IRLZ1UNiTp
1014,"['how', 'laughed']","Mackay, Queensland",3,2022,2,10,0,0.2,@BaronBlacky Oh how we laughed
1015,"['shellharbour', 'village']","Wollongong, New South Wales",3,2022,2,10,0,0.0,#ourshellharbourvillage #kayaking #localauthor @ Shellharbour Village https://t.co/b7zXklFwxr
1016,['bunnies'],"Sydney, New South Wales",3,2022,2,10,11,0.16666666666666666,@jrabbott1 @NRL @AFL Bunnies 💚❤🖤 🐇
1017,"['hot', 'tip', 'not', 'the', 'eels']","Brisbane, Queensland",3,2022,2,10,3,0.0,@jrabbott1 @NRL @AFL Hot tip - not the Eels.
1018,"['whats', 'your', 'nfl', 'team', 'and', 'will', 'tell', 'you', 'the', 'nrl', 'equivalent']","Brisbane, Queensland",3,2022,2,10,3,0.0,@jrabbott1 @NRL @AFL @jrabbott1 whats your NFL team and we will tell you the NRL equivalent
1019,"['storm', 'all', 'the', 'way']","Melbourne, Victoria",3,2022,2,10,5,0.0,@jrabbott1 @NRL @AFL Storm all the way
1020,['commonly'],"Sydney, New South Wales",3,2022,2,10,8,0.0,@Katzo60 @jrabbott1 @NRL @AFL @Schoolparade @Rightonoworries commonly
1021,"['feel', 'brewing']","Melbourne, Victoria",3,2022,2,10,0,0.0,@jrabbott1 @NRL @AFL I feel a @storm brewing
1022,"['indy', 'and', 'calgary', 'points', 'manly']","Sydney, New South Wales",3,2022,2,10,3,0.0,@jrabbott1 @NRL @AFL Indy and Calgary points me to Manly
1023,"['and', 'white', 'strip', 'great', 'history', 'coming', 'back', 'from', 'years', 'success', 'watch', 'the', 'fightback', 'and', 'enjoy']","New South Wales, Australia",3,2022,2,10,2,0.2608695652173913,"@jrabbott1 @OOOL1908 @NRL @AFL Bulldogs. Blue and white strip. Great history, coming back from years of no success. Watch the fightback and enjoy."
1024,"['read', 'the', 'book', 'feuds', 'commissioned', 'and', 'you', 'get', 'learn', 'about', 'the', 'historical', 'rivalries', 'each', 'club']","Sydney, New South Wales",3,2022,2,10,19,0.0,@jrabbott1 @NRL @AFL Read the Book of Feuds commissioned by @russellcrowe and you'll get to learn about the historical rivalries of each club.
1025,"['whichever', 'one', 'speaks', 'you', 'the', 'most', 'your', 'research', 'the', 'clubs', 'and', 'see', 'which', 'one', 'takes', 'your', 'fancy', 'welcome', 'the', 'dark', 'side', 'with', 'very', 'little', 'padding']","Sydney, New South Wales",3,2022,2,10,5,0.19444444444444445,"@rcnrl @jrabbott1 @NRL @AFL @TheParraEels Whichever one speaks to you the most. 

Do your research on the clubs. And see which one takes your fancy. 

Welcome to the dark side 🏉 with very little padding 😆"
1026,"['dear', 'humble', 'opinion', 'you', 'are', 'already', 'fan', 'which', 'was', 'born', 'then', 'your', 'only', 'choice', 'for', 'club', 'would', 'have', 'the', 'mighty']","Sunshine Coast, Queensland",3,2022,2,10,3,0.16216216216216217,"@jrabbott1 @NRL @AFL Dear Justin,
In my humble opinion, if you are already an AFL fan which was born in Melbourne, then your only choice for @NRL club would have to be the mighty Melbourne @storm #JustSayin"
1027,"['said', 'noone', 'ever']","Sunshine Coast, Queensland",3,2022,2,10,3,0.0,@beerboy182 @jrabbott1 Said noone ever 🤣🤣🤣
1028,"['the', 'warriors', 'bro', 'bring']","Sydney, New South Wales",3,2022,2,10,6,0.0,@jrabbott1 @NRL @AFL The Warriors my bro. Bring it in. https://t.co/LiPhyRcN81
1029,"['same', 'fkn', 'nasty', 'piece', 'work']","Portland (NSW), New South Wales",3,2022,2,10,0,-0.3,"@JonDeeOz @ScottMorrisonMP Same, he's a fkn nasty piece of work."
1030,"['the', 'right', 'place', 'values', 'you', 'the', 'right', 'way', 'never', 'stay', 'place', 'where', 'one', 'sees', 'your', 'value']",Ocean Sands Apartments,3,2022,2,10,0,0.07142857142857142,"The right place values you the right way… 

Never stay in a place where no one sees your value 😉
.
.
.
#Values #ValueInvesting #MotivationalQuotes #motivation https://t.co/XXjz0eMY9E"
1031,"['that', 'got', 'photoshop']","Brisbane, Queensland",3,2022,2,10,2,0.0,@ASoftstar That's got to be a photoshop
1032,"['sex', 'workers', 'are', 'not', 'forcing', 'their', 'clients', 'have', 'unprotected', 'sex', 'you', 'understand', 'that', 'right', 'takes', 'two', 'anything', 'sex', 'workers', 'are', 'the', 'ones', 'consistently', 'pushing', 'condom', 'usage', 'and', 'batting', 'off', 'clients', 'who', 'request', 'otherwise']","Melbourne, Victoria",3,2022,2,10,1,0.0,"@FieldLinton @SamanthaRatnam Sex workers are not forcing their clients to have unprotected sex, you do understand that right? It takes two, if anything sex workers are the ones consistently pushing condom usage and batting off clients who request otherwise."
1033,"['this', 'bill', 'simply', 'means', 'that', 'the', 'often', 'vulnerable', 'sex', 'workers', 'who', 'for', 'whatever', 'reason', 'agree', 'those', 'requests', 'are', 'not', 'then', 'targeted', 'punished', 'criminally', 'for', 'doing']","Melbourne, Victoria",3,2022,2,10,1,-0.1,"@FieldLinton @SamanthaRatnam This bill simply means that the (often vulnerable) sex workers, who for whatever reason agree to those requests, are not then targeted or punished criminally for doing so"
1034,"['sex', 'workers', 'also', 'have', 'lower', 'sti', 'rate', 'than', 'the', 'general', 'population', 'when', 'was', 'your', 'last', 'sti', 'test', 'clint', 'did', 'you', 'full', 'bloods', 'throat', 'swab', 'and', 'urine', 'analysis']","Melbourne, Victoria",3,2022,2,10,1,0.0,"@FieldLinton @SamanthaRatnam Sex workers also have a lower STI rate than the general population. When was your last STI test Clint? Did you do full bloods, throat swab and urine analysis?"
1035,[''],"Adelaide, South Australia",3,2022,2,10,0,0.0,#NewProfilePic https://t.co/16GuuYjAyc
1036,[''],"Coffs Harbour, New South Wales",3,2022,2,10,0,0.0,مع 🚬😔 https://t.co/KA3ijrKn6v
1037,"['joy', 'birubi', 'bea', '3if']","Anna Bay, New South Wales",3,2022,2,10,0,0.0,"👊👌🤙
@saljoy @ Birubi Beach https://t.co/bgPogpP3IF"
1038,"['just', 'posted', 'photo', 'victa', 'cinema']","Victor Harbor - Goolwa, South Australia",3,2022,2,10,0,0.0,Just posted a photo @ Victa Cinema https://t.co/AqgElutZMd
1039,"['true', 'made', 'issue', 'that', 'fellow', 'has', 'integrity', 'ketta', 'gamenu', 'solluvanka']","Sydney, New South Wales",3,2022,2,10,1,0.15789473684210525,"@Bbtamil007 @JramzRamz So true, if Pika made it an issue. That fellow has no integrity, ketta gamenu solluvanka 😅😅"
1040,"['another', 'great', 'new', 'store', 'install', 'grateful', 'have', 'two', 'full', 'bays', 'supermarket', 'perth', 'western', 'australia']","Perth, Western Australia",3,2022,2,10,0,0.20689655172413793,"Another great new @iga store install, so grateful to have two full bays in a supermarket.
.
,
#bbq #rubs #seasonings #smokeyjoesrubs #spices @ Perth, Western Australia https://t.co/cmIjYZS1aU"
1041,"['front', 'mission', 'amp', 'yes', 'please', 'brother', 'went', 'shop', 'much', 'trouble', 'get', 'english', 'version', 'that', 'back', 'the', 'ps2', 'back', 'the', 'day']","Sydney, New South Wales",3,2022,2,10,0,0.0,Front Mission 1 &amp; 2? Yes please! My brother went to shop much trouble to get an English version of that back on the PS2 back in the day! https://t.co/FXje3pDBhU
1042,"['one', 'those', 'days']","Melbourne, Victoria",3,2022,2,10,0,0.0,One of those days! https://t.co/julqbHjuhM
1043,"['los', 'fiesteros', 'los', 'tepuyes', 'olvidaron', 'del', 'compinche', 'ojal', 'mandaran', 'pedazo', 'torta']","Sunshine Coast, Queensland",3,2022,2,10,12,0.0,@AliasMalula Y los fiesteros de los tepuyes se olvidaron del compinche Roland Carreṉo ojalá le mandaran un pedazo de torta.
1044,"['are', 'against', 'because', 'arrests', 'aren', 'the', 'legislation']","Canberra, Australian Capital Territory",3,2022,2,10,5,-0.3333333333333333,@cjjosh Are Christian Lobby against it because arrests aren't in the legislation?
1045,"['play', 'game']","Melbourne, Victoria",3,2022,2,10,0,0.0,Play an NFL game in Australia https://t.co/zB6m5iKSAZ
1046,"['the', 'low', 'bar', 'humanity']","Sydney, New South Wales",3,2022,2,10,3,0.0,@slpng_giants_oz Bolt the low bar of humanity
1047,['write'],"Adelaide, South Australia",3,2022,2,10,7,0.0,@paulranisav @PaulMeekPerth Write......🥴
1048,"['disney', 'racer']","Sydney, New South Wales",3,2022,2,10,0,0.0,Disney Racer? https://t.co/zQoODaoaBt
1049,"['remember', 'may', 'when', 'you', 'are', 'that', 'ballot', 'box', 'which', 'liberal', 'mps', 'crossed', 'the', 'floor', 'the', 'religious', 'freedom', 'bill', 'what', 'marathon', 'sitting', 'ending']","Sydney, New South Wales",3,2022,2,10,0,0.06060606060606061,Remember in May when you are at that ballot box which Liberal MPs crossed the floor on the religious freedom bill. What a marathon sitting ending at 5 AM! https://t.co/hj2AS4q9Ct
1050,[''],"Coffs Harbour, New South Wales",3,2022,2,10,0,0.0,حلم 🥺💔❤️❤️❤️❤️❤️❤️ https://t.co/HASfE0rg2M
1051,"['nerdlegame', 'liking', 'the', 'challenge', 'the', 'maths', 'nerdle']","Adelaide, South Australia",3,2022,2,10,0,0.058823529411764705,"nerdlegame 22 4/6

I am liking the challenge of the maths nerdle

⬛🟪⬛⬛⬛🟪🟪⬛
⬛🟪⬛⬛🟪⬛⬛🟪
🟪🟪🟪⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩🟩🟩🟩"
1052,"['know', 'adam', 'total', 'control', 'freak', 'and', 'loses', 'his', 'shit', 'one', 'his', 'own', 'dares', 'step', 'out', 'line']","Luddenham, New South Wales",3,2022,2,10,0,-0.24,@AdemSomyurek As u know Adam..  he's a total control freak and loses his shit if one of his own dares to step out of line.
1053,"['medal', 'for', 'the', 'phd']","Perth, Western Australia",3,2022,2,10,0,0.3333333333333333,"My medal, for the PhD. https://t.co/CHXsOgpoeH"
1054,"['the', 'rescue', 'their', 'online', 'service', 'good', 'too']","Sydney, New South Wales",3,2022,2,10,1,0.3333333333333333,"@miriamcosic KMart to the rescue.  Their online service is good, too. https://t.co/WDKhfZISwk"
1055,"['did', 'google', 'search', 'mid', 'cast', 'today']","Adelaide, South Australia",3,2022,2,10,0,0.0,@mycorreale Did a Google search mid-cast today.. https://t.co/xQgWVfbMv2
1056,"['this', 'awesome', 'congrats', 'mate']","Melbourne, Victoria",3,2022,2,10,9,0.8888888888888888,@Corso52 @themattlebeau This is so awesome! Congrats mate 👏
1057,"['everyone', 'should', 'own', 'some', 'ripple', 'winning', 'the', 'fight', 'against', 'the', 'sec', 'via']","Melbourne, Victoria",3,2022,2,10,0,0.10344827586206896,"#RIPPLE (#XRP) EVERYONE SHOULD OWN SOME | RIPPLE WINNING THE FIGHT AGAINST THE SEC 🔥 

https://t.co/UOnusMsmqS 

via @YouTube #Crypto #BlackRock #XRPCommunity #VeChain https://t.co/vg7x94xRGX"
1058,"['say', 'schools', 'shouldn', 'opportunity', 'for', 'indoctrination', 'but', 'the', 'fact', 'that', 'the', 'morrison', 'govt', 'replaced', 'qualified', 'counselors', 'public', 'schools', 'for', 'religious', 'pastoral', 'staff', 'for', 'troubled', 'students', 'was', 'one', 'his', 'first', 'actions']","Waterview Heights, New South Wales",3,2022,2,10,8,0.0,@BelindaJones68 I'd say - schools SHOULDN'T be opportunity for Indoctrination but the fact that the Morrison Govt replaced qualified Counselors in Public Schools for religious pastoral staff for troubled students was one of his first actions.
1059,"['beauty', 'crime']","Sydney, New South Wales",3,2022,2,10,0,0.3333333333333333,Beauty is a crime ☺ https://t.co/GnG7VvUChd
1060,"['this', 'pretty', 'girl', 'from', 'all', 'are', 'dead', 'giving', 'this', 'guy', 'hard', 'time', 'like', 'girl', 'was', 'the', 'reality', 'leave', 'your', 'ass', 'off', 'you', 'won', 'get', 'pretty', 'privilege', 'from']","Brisbane, Queensland",3,2022,2,10,0,-0.14285714285714285,"This pretty girl from all of us are dead is giving this guy a hard time. Like girl if it was the reality, I’d leave your ass off. You won’t get pretty privilege from me."
1061,"['june', 'this', 'year', 'there', 'will', 'year', 'worth', 'plastic', 'waste', 'export', 'data', 'captured', 'though', 'the', 'new', 'licencing', 'which', 'great', 'the', 'data', 'should', 'comprehensive', 'given', 'you', 'have', 'declare', 'the', 'commodity', 'and', 'country']","Melbourne, Victoria",3,2022,2,10,1,0.18181818181818182,"@MendItAussie @sussanley @infravic @CeoWmrr @MWRRG @WasteMINZ At June 30 this year there will a year's worth of Plastic Waste Export Data captured though the new licencing, which is great. The data should be comprehensive given you have to declare the commodity and country 👍"
1062,"['today', 'are', 'buying']","Melbourne, Victoria",3,2022,2,10,0,0.0,Today we are buying a @BoredApeYC 😅💎 @DeadDiamondScty
1063,"['how', 'use', 'the', 'app', 'sydney', 'australia']","Sydney, New South Wales",3,2022,2,10,0,0.0,"How to use the app! @ Sydney, Australia https://t.co/TrLfovddvd"
1064,"['lebih', 'serem', 'sih', 'ini']","Perth, Western Australia",3,2022,2,10,0,0.0,@Sam_Ardi Lebih serem sih ini…
1065,"['and', 'talking', 'about', 'attitude', 'head', 'coaches']","Alice Springs, Northern Territory",3,2022,2,10,0,0.0,Ken and Mick talking about Philadelphia’s attitude to head coaches #LGRW https://t.co/bYAH47XmdW
1066,"['just', 'registered', 'for', 'the', 'punk', 'never', 'fear', 'truth', 'giveaway']","Gold Coast, Queensland",3,2022,2,10,0,0.1,🚀 Just registered for the PUNK-X x Never Fear Truth WL Giveaway 🚀 via @PREMINT_NFT https://t.co/KKKcf6zNHQ
1067,"['you', 'bloody', 'ripper']","Blue Mountains, New South Wales",3,2022,2,10,0,-0.42857142857142855,You bloody ripper! https://t.co/OmIUETVKjS
1068,"['they', 'bring', 'good', 'fortune']","Brisbane, Queensland",3,2022,2,10,5,0.8333333333333334,@toomuchexisting They do bring good fortune!
1069,"['don', 'forget', 'download', 'toolis', 'sydney', 'australia']","Sydney, New South Wales",3,2022,2,10,0,-0.07692307692307693,"Don’t forget to download Toolis ❤️ @ Sydney, Australia https://t.co/GjHJ8B6lgy"
1070,"['just', 'registered', 'for', 'the', 'punk', 'never', 'fear', 'truth', 'giveaway']","Gold Coast, Queensland",3,2022,2,10,0,0.1,🚀 Just registered for the PUNK-X x Never Fear Truth WL Giveaway 🚀 via @PREMINT_NFT https://t.co/KKKcf6RWVY
1071,"['yes', 'may', 'you', 'proud', 'uubbt']","Hervey Bay, Queensland",3,2022,2,10,0,0.3,"Yes, May you be proud 🙌🏻👇🏻⭐️💕 https://t.co/ZORJ5uUbBT"
1072,"['who', 'hoo', 'love']","Sydney, New South Wales",3,2022,2,10,0,0.375,@w_white18 Who hoo!!!!!!! I love it ❤️❤️❤️
1073,"['googles', 'hitmen']","South Australia, Australia",3,2022,2,10,1,0.0,@MoarToast Googles hitmen
1074,"['they', 'are', 'professionals', 'they', 'won', 'feel', 'thing']","South Australia, Australia",3,2022,2,10,2,0.0,@nilson_alison @MoarToast If they are professionals they won't feel a thing
1075,"['think', 'you', 'may', 'have', 'misunderstood', 'who', 'putting', 'contract', 'out']","Port Lincoln, South Australia",3,2022,2,10,3,-0.125,@nilson_alison @MoarToast I think you may have misunderstood who I'm putting a contract out on
1076,['dear'],"Sydney, New South Wales",3,2022,2,10,2,0.5,@SCalliss @MoarToast Oh dear!
1077,"['well', 'there', 'that', 'but', 'will', 'they', 'find', 'the', 'hidden', 'dosh']","Sydney, New South Wales",3,2022,2,10,2,0.0,@SCalliss @MoarToast Well there's that! But will they find the hidden dosh?
